invoice_id,invoice_type,customer_id,supplier_id,invoice_date,due_date,currency,net_amount,tax_amount,gross_amount,gross_amount_gbp,cost_centre_code,status
PI-2023-00433,PURCHASE,,S3027,2023-01-09,2023-01-23,EUR,15660.47,0.0,15660.47,13102.16,CC300,PAID 
PI-2023-00434,PURCHASE,,S3015,13/01/2023,2023-02-12,EUR,879.44,0.0,879.44,740.76,CC220,PAID
PI-2023-00435,PURCHASE,,S3042,27-Jan-2023,2023-02-26,GBP,1336.49,267.3,1603.79,1603.79,CC400,Paid
PI-2023-00436,PURCHASE,,S3025,2023-01-13,2023-02-12,EUR,1753.92,0.0,1753.92,1477.34,CC400,paid
PI-2023-00437,PURCHASE,,S3013,18/01/2023,2023-02-01,GBP,12959.65,2591.93,15551.58,15551.58,CC300,PAID 
PI-2023-00438,PURCHASE,,S3026,11-Jan-2023,2023-02-10,GBP,1180.91,236.18,1417.09,1417.09,CC300,PAID
PI-2023-00439,PURCHASE,,S3008,2023-01-09,2023-03-10,GBP,6006.58,1201.32,7207.9,7207.9,CC300,Paid
PI-2023-00440,PURCHASE,,S3037,27/01/2023,2023-02-26,USD,3248.54,0.0,3248.54,2504.74,CC100,paid
PI-2023-00441,PURCHASE,,S3015,13-Jan-2023,2023-02-12,EUR,12214.54,0.0,12214.54,10288.4,CC300,PAID 
PI-2023-00442,PURCHASE,,S3003,2023-01-03,2023-02-02,EUR,1375.39,0.0,1375.39,1135.19,CC500,PAID
PI-2023-00443,PURCHASE,,S3020,09/01/2023,2023-02-08,USD,2665.09,0.0,2665.09,2078.19,CC400,Paid
PI-2023-00444,PURCHASE,,S3017,26-Jan-2023,2023-03-12,GBP,22136.07,4427.21,26563.28,26563.28,CC400,paid
PI-2023-00445,PURCHASE,,S3009,2023-01-03,2023-02-02,GBP,7842.8,1568.56,9411.36,9411.36,CC300,PAID 
PI-2023-00446,PURCHASE,,S3009,20/01/2023,2023-02-19,GBP,206.9,41.38,248.28,248.28,CC100,PAID
SI-2023-00640,SALES,C2048,,17-Feb-2023,2023-03-03,GBP,42396.89,8479.38,50876.27,50876.27,CC200,Paid
SI-2023-00641,SALES,C2001,,2023-02-03,2023-03-05,USD,6486.46,0.0,6486.46,4993.67,CC220,paid
SI-2023-00642,SALES,C2041,,21/02/2023,2023-03-23,GBP,23746.41,4749.28,28495.69,28495.69,CC210,PAID 
SI-2023-00643,SALES,C2016,,24-Feb-2023,2023-03-26,GBP,13543.47,2708.69,16252.16,16252.16,CC200,PAID
SI-2023-00644,SALES,C2059,,2023-02-28,2023-03-30,EUR,24317.01,0.0,24317.01,21166.4,CC220,Paid
SI-2023-00645,SALES,C2054,,13/02/2023,2023-03-15,GBP,9891.68,1978.34,11870.02,11870.02,CC210,paid
SI-2023-00646,SALES,C2012,,02-Feb-2023,2023-04-03,EUR,12896.33,0.0,12896.33,11005.12,CC220,PAID 
SI-2023-00647,SALES,C2052,,2023-02-17,2023-03-19,EUR,37812.15,0.0,37812.15,32773.34,CC220,PAID
SI-2023-00648,SALES,C2040,,03/02/2023,2023-03-05,GBP,24416.27,4883.25,29299.52,29299.52,CC200,Paid
SI-2023-00649,SALES,C2007,,20-Feb-2023,2023-03-22,GBP,4537.53,907.51,5445.04,5445.04,CC200,paid
SI-2023-00650,SALES,C2027,,2023-02-03,2023-02-17,EUR,9003.91,0.0,9003.91,7681.23,CC220,PAID 
SI-2023-00651,SALES,C2020,,28/02/2023,2023-04-14,GBP,3161.8,632.36,3794.16,3794.16,CC210,PAID
SI-2023-00652,SALES,C2046,,03-Feb-2023,2023-04-04,GBP,2596.56,519.31,3115.87,3115.87,CC200,Paid
SI-2023-00653,SALES,C2054,,2023-02-09,2023-03-11,GBP,12873.06,2574.61,15447.67,15447.67,CC210,paid
SI-2023-00654,SALES,C2035,,15/02/2023,2023-03-17,GBP,2270.48,454.1,2724.58,2724.58,CC200,PAID 
SI-2023-00655,SALES,C2001,,07-Feb-2023,2023-03-09,USD,11906.62,0.0,11906.62,9125.05,CC220,PAID
SI-2023-00656,SALES,C2037,,2023-02-23,2023-03-25,USD,1838.34,0.0,1838.34,1366.17,CC220,Paid
SI-2023-00657,SALES,C2032,,17/02/2023,2023-03-19,GBP,14467.31,2893.46,17360.77,17360.77,CC200,paid
SI-2023-00658,SALES,C2046,,21-Feb-2023,2023-04-22,GBP,19249.82,3849.96,23099.78,23099.78,CC200,PAID 
SI-2023-00659,SALES,C2043,,2023-02-09,2023-03-11,EUR,8978.84,0.0,8978.84,7652.34,CC220,PAID
SI-2023-00660,SALES,C2053,,23/02/2023,2023-03-25,GBP,9535.83,1907.17,11443.0,11443.0,CC200,Paid
SI-2023-00661,SALES,C2006,,03-Feb-2023,2023-03-05,GBP,6443.83,1288.77,7732.6,7732.6,CC200,paid
SI-2023-00662,SALES,C2021,,2023-02-17,2023-05-18,GBP,10163.97,2032.79,12196.76,12196.76,CC210,PAID 
SI-2023-00663,SALES,C2011,,24/02/2023,2023-03-10,GBP,6112.76,1222.55,7335.31,7335.31,CC200,PAID
SI-2023-00664,SALES,C2028,,21-Feb-2023,2023-03-07,GBP,6837.85,1367.57,8205.42,8205.42,CC200,Paid
SI-2023-00665,SALES,C2024,,2023-02-28,2023-03-30,GBP,34855.93,6971.19,41827.12,41827.12,CC210,paid
SI-2023-00666,SALES,C2035,,08/02/2023,2023-03-10,GBP,7546.71,1509.34,9056.05,9056.05,CC200,PAID 
SI-2023-00667,SALES,C2054,,10-Feb-2023,2023-03-12,GBP,11410.01,2282.0,13692.01,13692.01,CC210,PAID
SI-2023-00668,SALES,C2044,,2023-02-24,2023-04-25,GBP,10333.59,2066.72,12400.31,12400.31,CC200,Paid
SI-2023-00669,SALES,C2016,,16/02/2023,2023-03-18,GBP,6761.75,1352.35,8114.1,8114.1,CC200,paid
SI-2023-00670,SALES,C2014,,03-Feb-2023,2023-04-04,EUR,6065.0,0.0,6065.0,5174.05,CC220,PAID 
SI-2023-00671,SALES,C2019,,2023-02-07,2023-05-08,EUR,13442.84,0.0,13442.84,11480.59,CC220,PAID
SI-2023-00672,SALES,C2053,,02/02/2023,2023-03-04,GBP,13050.5,2610.1,15660.6,15660.6,CC200,Paid
SI-2023-00673,SALES,C2050,,15-Feb-2023,2023-03-17,USD,1821.93,0.0,1821.93,1352.49,CC220,paid
SI-2023-00674,SALES,C2004,,2023-02-10,2023-03-27,GBP,4885.5,977.1,5862.6,5862.6,CC210,PAID 
SI-2023-00675,SALES,C2031,,01/02/2023,2023-04-02,GBP,4439.56,887.91,5327.47,5327.47,CC210,PAID
SI-2023-00676,SALES,C2006,,03-Feb-2023,2023-03-05,GBP,10128.71,2025.74,12154.45,12154.45,CC200,Paid
SI-2023-00677,SALES,C2056,,2023-02-03,2023-05-04,GBP,11904.01,2380.8,14284.81,14284.81,CC210,paid
SI-2023-00678,SALES,C2035,,10/02/2023,2023-03-12,GBP,10705.84,2141.17,12847.01,12847.01,CC200,PAID 
SI-2023-00679,SALES,C2049,,03-Feb-2023,2023-02-17,GBP,9976.42,1995.28,11971.7,11971.7,CC200,PAID
SI-2023-00680,SALES,C2026,,2023-02-08,2023-03-10,GBP,6329.57,1265.91,7595.48,7595.48,CC210,Paid
SI-2023-00681,SALES,C2051,,13/02/2023,2023-03-30,USD,14258.42,0.0,14258.42,10688.58,CC220,paid
SI-2023-00682,SALES,C2000,,27-Feb-2023,2023-04-13,GBP,16546.29,3309.26,19855.55,19855.55,CC200,PAID 
SI-2023-00683,SALES,C2019,,2023-02-24,2023-05-25,EUR,11474.21,0.0,11474.21,9889.79,CC220,PAID
SI-2023-00684,SALES,C2021,,02/02/2023,2023-05-03,GBP,9553.64,1910.73,11464.37,11464.37,CC210,Paid
SI-2023-00685,SALES,C2018,,01-Feb-2023,2023-03-18,EUR,7173.36,0.0,7173.36,6132.42,CC220,paid
SI-2023-00686,SALES,C2000,,2023-02-01,2023-03-18,GBP,3042.44,608.49,3650.93,3650.93,CC200,PAID 
SI-2023-00687,SALES,C2058,,06/02/2023,2023-05-07,EUR,7846.34,0.0,7846.34,6723.71,CC220,PAID
SI-2023-00688,SALES,C2028,,07-Feb-2023,2023-02-21,GBP,5754.6,1150.92,6905.52,6905.52,CC200,Paid
PI-2023-00447,PURCHASE,,S3033,2023-02-10,2023-04-11,GBP,11137.16,2227.43,13364.59,13364.59,CC300,paid
PI-2023-00448,PURCHASE,,S3033,15/02/2023,2023-04-16,GBP,4115.94,823.19,4939.13,4939.13,CC400,PAID 
PI-2023-00449,PURCHASE,,S3038,20-Feb-2023,2023-03-22,GBP,2748.28,549.66,3297.94,3297.94,CC300,PAID
PI-2023-00450,PURCHASE,,S3008,2023-02-10,2023-04-11,GBP,2475.55,495.11,2970.66,2970.66,CC300,Paid
PI-2023-00451,PURCHASE,,S3020,27/02/2023,2023-03-29,USD,1730.46,0.0,1730.46,1276.63,CC300,paid
PI-2023-00452,PURCHASE,,S3026,08-Feb-2023,2023-03-10,GBP,17385.55,3477.11,20862.66,20862.66,CC300,PAID 
PI-2023-00453,PURCHASE,,S3035,2023-02-20,2023-03-06,EUR,20877.52,0.0,20877.52,18096.51,CC300,PAID
PI-2023-00454,PURCHASE,,S3044,16/02/2023,2023-04-17,EUR,1001.25,0.0,1001.25,865.81,CC500,Paid
PI-2023-00455,PURCHASE,,S3031,23-Feb-2023,2023-04-24,GBP,5367.74,1073.55,6441.29,6441.29,CC300,paid
PI-2023-00456,PURCHASE,,S3000,2023-02-03,2023-03-05,GBP,13235.46,2647.09,15882.55,15882.55,CC300,PAID 
PI-2023-00457,PURCHASE,,S3002,15/02/2023,2023-04-16,EUR,1685.07,0.0,1685.07,1455.91,CC100,PAID
PI-2023-00458,PURCHASE,,S3044,02-Feb-2023,2023-04-03,EUR,1214.11,0.0,1214.11,1036.06,CC400,Paid
PI-2023-00459,PURCHASE,,S3035,2023-02-28,2023-03-14,EUR,3748.09,0.0,3748.09,3262.47,CC400,paid
PI-2023-00460,PURCHASE,,S3009,06/02/2023,2023-03-08,GBP,325.88,65.18,391.06,391.06,CC300,PAID 
PI-2023-00461,PURCHASE,,S3028,10-Feb-2023,2023-03-12,GBP,12646.16,2529.23,15175.39,15175.39,CC300,PAID
PI-2023-00462,PURCHASE,,S3038,2023-02-02,2023-03-04,GBP,5800.92,1160.18,6961.1,6961.1,CC600,Paid
PI-2023-00463,PURCHASE,,S3044,21/02/2023,2023-04-22,EUR,3485.42,0.0,3485.42,3019.95,CC100,paid
PI-2023-00464,PURCHASE,,S3019,10-Feb-2023,2023-03-12,EUR,2433.47,0.0,2433.47,2081.47,CC400,PAID 
PI-2023-00465,PURCHASE,,S3034,2023-02-16,2023-03-18,GBP,2490.71,498.14,2988.85,2988.85,CC100,PAID
PI-2023-00466,PURCHASE,,S3008,02/02/2023,2023-04-03,GBP,6177.89,1235.58,7413.47,7413.47,CC300,Paid
PI-2023-00467,PURCHASE,,S3032,03-Feb-2023,2023-02-17,EUR,1085.37,0.0,1085.37,925.93,CC400,paid
PI-2023-00468,PURCHASE,,S3027,2023-02-02,2023-02-16,EUR,17400.98,0.0,17400.98,14849.18,CC300,PAID 
PI-2023-00469,PURCHASE,,S3024,17/02/2023,2023-04-03,EUR,5424.97,0.0,5424.97,4702.04,CC220,PAID
PI-2023-00470,PURCHASE,,S3032,17-Feb-2023,2023-03-03,EUR,795.74,0.0,795.74,689.7,CC100,Paid
PI-2023-00471,PURCHASE,,S3000,2023-02-27,2023-03-29,GBP,21618.0,4323.6,25941.6,25941.6,CC210,paid
PI-2023-00472,PURCHASE,,S3030,24/02/2023,2023-03-26,GBP,1917.73,383.55,2301.28,2301.28,CC300,PAID 
PI-2023-00473,PURCHASE,,S3013,17-Feb-2023,2023-03-03,GBP,1796.39,359.28,2155.67,2155.67,CC400,PAID
PI-2023-00474,PURCHASE,,S3029,2023-02-03,2023-03-05,EUR,253.8,0.0,253.8,216.52,CC600,Paid
PI-2023-00475,PURCHASE,,S3003,10/02/2023,2023-03-12,EUR,13059.12,0.0,13059.12,11170.13,CC400,paid
PI-2023-00476,PURCHASE,,S3021,15-Feb-2023,2023-04-01,GBP,672.6,134.52,807.12,807.12,CC600,PAID 
PI-2023-00477,PURCHASE,,S3040,2023-02-03,2023-02-17,EUR,1431.55,0.0,1431.55,1221.25,CC400,PAID
PI-2023-00478,PURCHASE,,S3013,22/02/2023,2023-03-08,GBP,1587.67,317.53,1905.2,1905.2,CC500,Paid
PI-2023-00479,PURCHASE,,S3028,15-Feb-2023,2023-03-17,GBP,18488.91,3697.78,22186.69,22186.69,CC300,paid
PI-2023-00480,PURCHASE,,S3021,2023-02-08,2023-03-25,GBP,755.42,151.08,906.5,906.5,CC500,PAID 
SI-2023-00689,SALES,C2004,,03/03/2023,2023-04-17,GBP,5886.56,1177.31,7063.87,7063.87,CC210,PAID
SI-2023-00690,SALES,C2042,,10-Mar-2023,2023-05-09,GBP,5411.55,1082.31,6493.86,6493.86,CC210,Paid
SI-2023-00691,SALES,C2040,,2023-03-02,2023-04-01,GBP,11739.82,2347.96,14087.78,14087.78,CC200,paid
SI-2023-00692,SALES,C2042,,17/03/2023,2023-05-16,GBP,19809.51,3961.9,23771.41,23771.41,CC210,PAID 
SI-2023-00693,SALES,C2022,,24-Mar-2023,2023-04-23,GBP,12093.64,2418.73,14512.37,14512.37,CC210,PAID
SI-2023-00694,SALES,C2042,,2023-03-22,2023-05-21,GBP,17283.13,3456.63,20739.76,20739.76,CC210,Paid
SI-2023-00695,SALES,C2042,,24/03/2023,2023-05-23,GBP,16413.1,3282.62,19695.72,19695.72,CC210,paid
SI-2023-00696,SALES,C2030,,28-Mar-2023,2023-04-27,GBP,6029.66,1205.93,7235.59,7235.59,CC200,PAID 
SI-2023-00697,SALES,C2041,,2023-03-10,2023-04-09,GBP,4790.82,958.16,5748.98,5748.98,CC210,PAID
SI-2023-00698,SALES,C2038,,15/03/2023,2023-04-14,GBP,1707.79,341.56,2049.35,2049.35,CC200,Paid
SI-2023-00699,SALES,C2025,,21-Mar-2023,2023-06-19,USD,19334.27,0.0,19334.27,14617.91,CC220,paid
SI-2023-00700,SALES,C2040,,2023-03-13,2023-04-12,GBP,10620.33,2124.07,12744.4,12744.4,CC200,PAID 
SI-2023-00701,SALES,C2026,,08/03/2023,2023-04-07,GBP,14182.39,2836.48,17018.87,17018.87,CC210,PAID
SI-2023-00702,SALES,C2017,,10-Mar-2023,2023-04-24,EUR,10314.46,0.0,10314.46,9039.05,CC220,Paid
SI-2023-00703,SALES,C2003,,2023-03-03,2023-04-17,EUR,14675.65,0.0,14675.65,12810.33,CC220,paid
SI-2023-00704,SALES,C2052,,29/03/2023,2023-04-28,EUR,16219.13,0.0,16219.13,14374.87,CC220,PAID 
SI-2023-00705,SALES,C2020,,16-Mar-2023,2023-04-30,GBP,22537.25,4507.45,27044.7,27044.7,CC210,PAID
SI-2023-00706,SALES,C2059,,2023-03-03,2023-04-02,EUR,13793.72,0.0,13793.72,12040.5,CC220,Paid
SI-2023-00707,SALES,C2022,,10/03/2023,2023-04-09,GBP,11968.02,2393.6,14361.62,14361.62,CC210,paid
SI-2023-00708,SALES,C2055,,03-Mar-2023,2023-06-01,GBP,11463.45,2292.69,13756.14,13756.14,CC200,PAID 
SI-2023-00709,SALES,C2019,,2023-03-31,2023-06-29,EUR,35769.79,0.0,35769.79,31819.23,CC220,PAID
SI-2023-00710,SALES,C2022,,13/03/2023,2023-04-12,GBP,12808.99,2561.8,15370.79,15370.79,CC210,Paid
SI-2023-00711,SALES,C2055,,10-Mar-2023,2023-06-08,GBP,16023.1,3204.62,19227.72,19227.72,CC200,paid
SI-2023-00712,SALES,C2058,,2023-03-29,2023-06-27,EUR,8195.0,0.0,8195.0,7263.15,CC220,PAID 
SI-2023-00713,SALES,C2024,,01/03/2023,2023-03-31,GBP,2218.47,443.69,2662.16,2662.16,CC210,PAID
SI-2023-00714,SALES,C2054,,24-Mar-2023,2023-04-23,GBP,13776.93,2755.39,16532.32,16532.32,CC210,Paid
SI-2023-00715,SALES,C2045,,2023-03-14,2023-04-28,GBP,21770.34,4354.07,26124.41,26124.41,CC200,paid
SI-2023-00716,SALES,C2001,,29/03/2023,2023-04-28,USD,9136.38,0.0,9136.38,6837.87,CC220,PAID 
SI-2023-00717,SALES,C2056,,06-Mar-2023,2023-06-04,GBP,24980.4,4996.08,29976.48,29976.48,CC210,PAID
SI-2023-00718,SALES,C2004,,2023-03-10,2023-04-24,GBP,12357.82,2471.56,14829.38,14829.38,CC210,Paid
SI-2023-00719,SALES,C2052,,03/03/2023,2023-04-02,EUR,4433.69,0.0,4433.69,3870.15,CC220,paid
SI-2023-00720,SALES,C2043,,03-Mar-2023,2023-04-02,EUR,19422.96,0.0,19422.96,16954.24,CC220,PAID 
SI-2023-00721,SALES,C2022,,2023-03-21,2023-04-20,GBP,14813.57,2962.71,17776.28,17776.28,CC210,PAID
SI-2023-00722,SALES,C2036,,06/03/2023,2023-04-05,GBP,11971.28,2394.26,14365.54,14365.54,CC200,Paid
SI-2023-00723,SALES,C2012,,28-Mar-2023,2023-05-27,EUR,18289.86,0.0,18289.86,16175.44,CC220,paid
SI-2023-00724,SALES,C2040,,2023-03-10,2023-04-09,GBP,6728.08,1345.62,8073.7,8073.7,CC200,PAID 
SI-2023-00725,SALES,C2031,,24/03/2023,2023-05-23,GBP,5324.3,1064.86,6389.16,6389.16,CC210,PAID
SI-2023-00726,SALES,C2032,,01-Mar-2023,2023-03-31,GBP,2777.72,555.54,3333.26,3333.26,CC200,Paid
SI-2023-00727,SALES,C2012,,2023-03-20,2023-05-19,EUR,7268.06,0.0,7268.06,6423.13,CC220,paid
SI-2023-00728,SALES,C2051,,21/03/2023,2023-05-05,USD,5904.83,0.0,5904.83,4464.42,CC220,PAID 
SI-2023-00729,SALES,C2027,,03-Mar-2023,2023-03-17,EUR,10796.05,0.0,10796.05,9423.84,CC220,PAID
SI-2023-00730,SALES,C2026,,2023-03-09,2023-04-08,GBP,13558.75,2711.75,16270.5,16270.5,CC210,Paid
SI-2023-00731,SALES,C2034,,14/03/2023,2023-03-28,EUR,21061.4,0.0,21061.4,18416.47,CC220,paid
SI-2023-00732,SALES,C2022,,07-Mar-2023,2023-04-06,GBP,25932.34,5186.47,31118.81,31118.81,CC210,PAID 
SI-2023-00733,SALES,C2047,,2023-03-13,2023-03-27,GBP,6267.8,1253.56,7521.36,7521.36,CC200,PAID
SI-2023-00734,SALES,C2005,,14/03/2023,2023-04-13,EUR,30102.67,0.0,30102.67,26322.32,CC220,Paid
SI-2023-00735,SALES,C2045,,24-Mar-2023,2023-05-08,GBP,5269.15,1053.83,6322.98,6322.98,CC200,paid
SI-2023-00736,SALES,C2049,,2023-03-27,2023-04-10,GBP,4391.27,878.25,5269.52,5269.52,CC200,PAID 
SI-2023-00737,SALES,C2004,,02/03/2023,2023-04-16,GBP,6246.18,1249.24,7495.42,7495.42,CC210,PAID
SI-2023-00738,SALES,C2029,,30-Mar-2023,2023-06-28,EUR,34830.71,0.0,34830.71,31126.08,CC220,Paid
SI-2023-00739,SALES,C2040,,2023-03-20,2023-04-19,GBP,3537.88,707.58,4245.46,4245.46,CC200,paid
SI-2023-00740,SALES,C2024,,03/03/2023,2023-04-02,GBP,3662.27,732.45,4394.72,4394.72,CC210,PAID 
SI-2023-00741,SALES,C2007,,09-Mar-2023,2023-04-08,GBP,9257.98,1851.6,11109.58,11109.58,CC200,PAID
SI-2023-00742,SALES,C2034,,2023-03-29,2023-04-12,EUR,24369.63,0.0,24369.63,21598.58,CC220,Paid
SI-2023-00743,SALES,C2023,,27/03/2023,2023-04-26,GBP,11600.14,2320.03,13920.17,13920.17,CC200,paid
SI-2023-00744,SALES,C2031,,07-Mar-2023,2023-05-06,GBP,11147.51,2229.5,13377.01,13377.01,CC210,PAID 
PI-2023-00481,PURCHASE,,S3020,2023-03-06,2023-04-05,USD,997.63,0.0,997.63,744.69,CC210,PAID
PI-2023-00482,PURCHASE,,S3002,15/03/2023,2023-05-14,EUR,1614.7,0.0,1614.7,1410.12,CC600,Paid
PI-2023-00483,PURCHASE,,S3010,03-Mar-2023,2023-04-02,GBP,1140.28,228.06,1368.34,1368.34,CC100,paid
PI-2023-00484,PURCHASE,,S3028,2023-03-29,2023-04-28,GBP,1041.95,208.39,1250.34,1250.34,CC300,PAID 
PI-2023-00485,PURCHASE,,S3041,20/03/2023,2023-04-19,GBP,1033.25,206.65,1239.9,1239.9,CC600,PAID
PI-2023-00486,PURCHASE,,S3015,03-Mar-2023,2023-04-02,EUR,891.37,0.0,891.37,778.07,CC400,Paid
PI-2023-00487,PURCHASE,,S3041,2023-03-23,2023-04-22,GBP,596.24,119.25,715.49,715.49,CC500,paid
PI-2023-00488,PURCHASE,,S3037,29/03/2023,2023-04-28,USD,6009.01,0.0,6009.01,4497.28,CC300,PAID 
PI-2023-00489,PURCHASE,,S3037,14-Mar-2023,2023-04-13,USD,66316.54,0.0,66316.54,49835.22,CC300,PAID
PI-2023-00490,PURCHASE,,S3042,2023-03-08,2023-04-07,GBP,4791.51,958.3,5749.81,5749.81,CC400,Paid
PI-2023-00491,PURCHASE,,S3037,02/03/2023,2023-04-01,USD,604.11,0.0,604.11,448.02,CC220,paid
PI-2023-00492,PURCHASE,,S3039,20-Mar-2023,2023-04-19,GBP,975.57,195.11,1170.68,1170.68,CC600,PAID 
PI-2023-00493,PURCHASE,,S3029,2023-03-10,2023-04-09,EUR,227.78,0.0,227.78,199.61,CC400,PAID
PI-2023-00494,PURCHASE,,S3041,30/03/2023,2023-04-29,GBP,2700.45,540.09,3240.54,3240.54,CC600,Paid
PI-2023-00495,PURCHASE,,S3035,09-Mar-2023,2023-03-23,EUR,3114.54,0.0,3114.54,2712.39,CC210,paid
PI-2023-00496,PURCHASE,,S3008,2023-03-06,2023-05-05,GBP,1265.08,253.02,1518.1,1518.1,CC100,PAID 
PI-2023-00497,PURCHASE,,S3022,15/03/2023,2023-05-14,EUR,9788.47,0.0,9788.47,8548.3,CC400,PAID
PI-2023-00498,PURCHASE,,S3018,21-Mar-2023,2023-04-20,USD,3546.4,0.0,3546.4,2681.3,CC300,Paid
PI-2023-00499,PURCHASE,,S3034,2023-03-17,2023-04-16,GBP,7833.94,1566.79,9400.73,9400.73,CC300,paid
PI-2023-00500,PURCHASE,,S3040,10/03/2023,2023-03-24,EUR,1659.32,0.0,1659.32,1454.14,CC200,PAID 
PI-2023-00501,PURCHASE,,S3045,27-Mar-2023,2023-05-11,GBP,697.8,139.56,837.36,837.36,CC400,PAID
PI-2023-00502,PURCHASE,,S3014,2023-03-09,2023-03-23,GBP,8690.34,1738.07,10428.41,10428.41,CC400,Paid
PI-2023-00503,PURCHASE,,S3045,15/03/2023,2023-04-29,GBP,1288.01,257.6,1545.61,1545.61,CC500,paid
PI-2023-00504,PURCHASE,,S3042,24-Mar-2023,2023-04-23,GBP,15337.88,3067.58,18405.46,18405.46,CC300,PAID 
PI-2023-00505,PURCHASE,,S3029,2023-03-20,2023-04-19,EUR,1287.01,0.0,1287.01,1137.39,CC600,PAID
PI-2023-00506,PURCHASE,,S3037,22/03/2023,2023-04-21,USD,7002.25,0.0,7002.25,5297.34,CC400,Paid
PI-2023-00507,PURCHASE,,S3020,14-Mar-2023,2023-04-13,USD,20456.05,0.0,20456.05,15372.21,CC400,paid
PI-2023-00508,PURCHASE,,S3041,2023-03-10,2023-04-09,GBP,1886.41,377.28,2263.69,2263.69,CC100,PAID 
PI-2023-00509,PURCHASE,,S3036,08/03/2023,2023-05-07,GBP,1367.98,273.6,1641.58,1641.58,CC100,PAID
PI-2023-00510,PURCHASE,,S3036,13-Mar-2023,2023-05-12,GBP,1377.67,275.53,1653.2,1653.2,CC400,Paid
PI-2023-00511,PURCHASE,,S3036,2023-03-10,2023-05-09,GBP,4182.62,836.52,5019.14,5019.14,CC600,paid
PI-2023-00512,PURCHASE,,S3013,30/03/2023,2023-04-13,GBP,9201.26,1840.25,11041.51,11041.51,CC300,PAID 
PI-2023-00513,PURCHASE,,S3029,03-Mar-2023,2023-04-02,EUR,6953.69,0.0,6953.69,6069.86,CC400,PAID
PI-2023-00514,PURCHASE,,S3035,2023-03-30,2023-04-13,EUR,2020.66,0.0,2020.66,1805.74,CC500,Paid
PI-2023-00515,PURCHASE,,S3038,03/03/2023,2023-04-02,GBP,1361.04,272.21,1633.25,1633.25,CC300,paid
PI-2023-00516,PURCHASE,,S3016,02-Mar-2023,2023-03-16,EUR,838.23,0.0,838.23,730.96,CC200,PAID 
PI-2023-00517,PURCHASE,,S3037,2023-03-07,2023-04-06,USD,955.79,0.0,955.79,717.59,CC100,PAID
PI-2023-00518,PURCHASE,,S3023,30/03/2023,2023-04-29,USD,2975.27,0.0,2975.27,2220.11,CC600,Paid
PI-2023-00519,PURCHASE,,S3028,03-Mar-2023,2023-04-02,GBP,825.09,165.02,990.11,990.11,CC220,paid
PI-2023-00520,PURCHASE,,S3038,2023-03-13,2023-04-12,GBP,2620.09,524.02,3144.11,3144.11,CC400,PAID 
SI-2023-00745,SALES,C2007,,21/04/2023,2023-05-21,GBP,2377.64,475.53,2853.17,2853.17,CC200,PAID
SI-2023-00746,SALES,C2015,,05-Apr-2023,2023-06-04,GBP,5003.52,1000.7,6004.22,6004.22,CC210,Paid
SI-2023-00747,SALES,C2029,,2023-04-04,2023-07-03,EUR,6198.67,0.0,6198.67,5518.6,CC220,paid
SI-2023-00748,SALES,C2037,,13/04/2023,2023-05-13,USD,13045.86,0.0,13045.86,9802.93,CC220,PAID 
SI-2023-00749,SALES,C2026,,18-Apr-2023,2023-05-18,GBP,11816.18,2363.24,14179.42,14179.42,CC210,PAID
SI-2023-00750,SALES,C2024,,2023-04-05,2023-05-05,GBP,2563.69,512.74,3076.43,3076.43,CC210,Paid
SI-2023-00751,SALES,C2039,,28/04/2023,2023-05-12,EUR,1978.23,0.0,1978.23,1790.66,CC220,paid
SI-2023-00752,SALES,C2019,,21-Apr-2023,2023-07-20,EUR,5643.92,0.0,5643.92,5106.28,CC220,PAID 
SI-2023-00753,SALES,C2029,,2023-04-06,2023-07-05,EUR,11516.45,0.0,11516.45,10391.79,CC220,PAID
SI-2023-00754,SALES,C2038,,21/04/2023,2023-05-21,GBP,34694.3,6938.86,41633.16,41633.16,CC200,Paid
SI-2023-00755,SALES,C2002,,04-Apr-2023,2023-06-03,EUR,6504.7,0.0,6504.7,5791.05,CC220,paid
SI-2023-00756,SALES,C2038,,2023-04-14,2023-05-14,GBP,11395.9,2279.18,13675.08,13675.08,CC200,PAID 
SI-2023-00757,SALES,C2055,,26/04/2023,2023-07-25,GBP,4913.29,982.66,5895.95,5895.95,CC200,PAID
SI-2023-00758,SALES,C2038,,07-Apr-2023,2023-05-07,GBP,6804.12,1360.82,8164.94,8164.94,CC200,Paid
SI-2023-00759,SALES,C2011,,2023-04-21,2023-05-05,GBP,6998.55,1399.71,8398.26,8398.26,CC200,paid
SI-2023-00760,SALES,C2027,,25/04/2023,2023-05-09,EUR,19639.52,0.0,19639.52,17742.83,CC220,PAID 
SI-2023-00761,SALES,C2002,,28-Apr-2023,2023-06-27,EUR,2118.63,0.0,2118.63,1917.74,CC220,PAID
SI-2023-00762,SALES,C2060,,2023-04-13,2023-05-13,EUR,8392.52,0.0,8392.52,7570.96,CC220,Paid
SI-2023-00763,SALES,C2044,,20/04/2023,2023-06-19,GBP,19873.28,3974.66,23847.94,23847.94,CC200,paid
SI-2023-00764,SALES,C2043,,25-Apr-2023,2023-05-25,EUR,8011.91,0.0,8011.91,7238.16,CC220,PAID 
SI-2023-00765,SALES,C2051,,2023-04-10,2023-05-25,USD,12636.68,0.0,12636.68,9570.81,CC220,PAID
