gl_id,journal_id,line_number,account_code,cost_centre_code,entry_date,line_description,debit,credit
2547,JE-2022-00957,2,1200,CC220,2022-06-07,Receipt SI-2022-00203,0.0,10043.09
2548,JE-2022-00957,3,6900,CC220,2022-06-07,FX on settlement,160.39,0.0
2549,JE-2022-00958,1,1400,CC200,2022-06-29,Receipt SI-2022-00205,7448.45,0.0
2550,JE-2022-00958,2,1200,CC200,2022-06-29,  RECEIPT SI-2022-00205,0.0,7448.45
2551,JE-2022-00959,1,1400,CC220,2022-07-26,Receipt SI-2022-00207,8813.1,0.0
2552,JE-2022-00959,2,1200,CC220,2022-07-26,Receipt SI-2022-00207,0.0,8713.33
2553,JE-2022-00959,3,6900,CC220,2022-07-26,FX on settlement,0.0,99.77
2554,JE-2022-00960,1,1400,CC220,2022-07-19,Receipt SI-2022-00210,3705.56,0.0
2555,JE-2022-00960,2,1200,CC220,2022-07-19,Receipt SI-2022-00210,0.0,3720.64
2556,JE-2022-00960,3,6900,CC220,2022-07-19,FX on settlement,15.08,0.0
2557,JE-2022-00961,1,1400,CC220,2022-07-26,Receipt SI-2022-00211,25783.38,0.0
2558,JE-2022-00961,2,1200,CC220,2022-07-26,Receipt SI-2022-00211,0.0,26176.37
2559,JE-2022-00961,3,6900,CC220,2022-07-26,FX on settlement,392.99,0.0
2560,JE-2022-00962,1,1400,CC210,2022-06-24,Receipt SI-2022-00213,2366.03,0.0
2561,JE-2022-00962,2,1200,CC210,2022-06-24,Receipt SI-2022-00213,0.0,2366.03
2562,JE-2022-00963,1,1400,CC200,2022-07-28,Receipt SI-2022-00215,4230.89,0.0
2563,JE-2022-00963,2,1200,CC200,2022-07-28,Receipt SI-2022-00215,0.0,4230.89
2564,JE-2022-00964,1,1400,CC220,2022-07-08,Receipt SI-2022-00217,7757.55,0.0
2565,JE-2022-00964,2,1200,CC220,2022-07-08,Receipt SI-2022-00217,0.0,7830.44
2566,JE-2022-00964,3,6900,CC220,2022-07-08,FX on settlement,72.89,0.0
2567,JE-2022-00965,1,1400,CC200,2022-06-07,Receipt SI-2022-00222,10577.14,0.0
2568,JE-2022-00965,2,1200,CC200,2022-06-07,Receipt SI-2022-00222,0.0,10577.14
2569,JE-2022-00966,1,1400,CC200,2022-06-10,Receipt SI-2022-00225,4262.24,0.0
2570,JE-2022-00966,2,1200,CC200,2022-06-10,Receipt SI-2022-00225,0.0,4262.24
2571,JE-2022-00967,1,1400,CC200,2022-07-14,Receipt SI-2022-00230,4271.32,0.0
2572,JE-2022-00967,2,1200,CC200,2022-07-14,Receipt SI-2022-00230,0.0,4271.32
2573,JE-2022-00968,1,1400,CC220,2022-07-04,Receipt SI-2022-00231,5548.92,0.0
2574,JE-2022-00968,2,1200,CC220,2022-07-04,Receipt SI-2022-00231,0.0,5612.28
2575,JE-2022-00968,3,6900,CC220,2022-07-04,FX on settlement,63.36,0.0
2576,JE-2022-00969,1,1400,CC210,2022-07-22,Receipt SI-2022-00233,3954.97,0.0
2577,JE-2022-00969,2,1200,CC210,2022-07-22,Receipt SI-2022-00233,0.0,3954.97
2578,JE-2022-00970,1,1400,CC200,2022-07-05,Receipt SI-2022-00236,18729.64,0.0
2579,JE-2022-00970,2,1200,CC200,2022-07-05,Receipt SI-2022-00236,0.0,18729.64
2580,JE-2022-00971,1,1400,CC200,2022-07-05,Receipt SI-2022-00237,30175.46,0.0
2581,JE-2022-00971,2,1200,CC200,2022-07-05,Receipt SI-2022-00237,0.0,30175.46
2582,JE-2022-00972,1,1400,CC210,2022-07-15,Receipt SI-2022-00239,21112.52,0.0
2583,JE-2022-00972,2,1200,CC210,2022-07-15,Receipt SI-2022-00239,0.0,21112.52
2584,JE-2022-00973,1,1400,CC200,2022-07-08,Receipt SI-2022-00244,25473.62,0.0
2585,JE-2022-00973,2,1200,CC200,2022-07-08,Receipt SI-2022-00244,0.0,25473.62
2586,JE-2022-00974,1,1400,CC220,2022-07-29,Receipt SI-2022-00247,10582.58,0.0
2587,JE-2022-00974,2,1200,CC220,2022-07-29,Receipt SI-2022-00247,0.0,10912.52
2588,JE-2022-00974,3,6900,CC220,2022-07-29,FX on settlement,329.94,0.0
2589,JE-2022-00975,1,1400,CC200,2022-07-19,Receipt SI-2022-00249,12566.7,0.0
2590,JE-2022-00975,2,1200,CC200,2022-07-19,Receipt SI-2022-00249,0.0,12566.7
2591,JE-2022-00976,1,1400,CC210,2022-07-28,Receipt SI-2022-00250,18769.09,0.0
2592,JE-2022-00976,2,1200,CC210,2022-07-28,Receipt SI-2022-00250,0.0,18769.09
2593,JE-2022-00977,1,1400,CC200,2022-07-01,Receipt SI-2022-00253,67443.86,0.0
2594,JE-2022-00977,2,1200,CC200,2022-07-01,Receipt SI-2022-00253,0.0,67443.86
2595,JE-2022-00978,1,1400,CC200,2022-07-05,Receipt SI-2022-00256,8617.06,0.0
2596,JE-2022-00978,2,1200,CC200,2022-07-05,Receipt SI-2022-00256,0.0,8617.06
2597,JE-2022-00979,1,1400,CC200,2022-07-07,Receipt SI-2022-00258,9850.19,0.0
2598,JE-2022-00979,2,1200,CC200,2022-07-07,Receipt SI-2022-00258,0.0,9850.19
2599,JE-2022-00980,1,1400,CC220,2022-07-21,Receipt SI-2022-00262,18226.35,0.0
2600,JE-2022-00980,2,1200,CC220,2022-07-21,Receipt SI-2022-00262,0.0,18702.6
2601,JE-2022-00980,3,6900,CC220,2022-07-21,FX on settlement,476.25,0.0
2602,JE-2022-00981,1,1400,CC200,2022-07-01,Receipt SI-2022-00263,17200.54,0.0
2603,JE-2022-00981,2,1200,CC200,2022-07-01,Receipt SI-2022-00263,0.0,17200.54
2604,JE-2022-00982,1,1400,CC200,2022-07-18,Receipt SI-2022-00265,33316.12,0.0
2605,JE-2022-00982,2,1200,CC200,2022-07-18,Receipt SI-2022-00265,0.0,33316.12
2606,JE-2022-00983,1,1400,CC210,2022-07-20,Receipt SI-2022-00268,7804.86,0.0
2607,JE-2022-00983,2,1200,CC210,2022-07-20,Receipt SI-2022-00268,0.0,7804.86
2608,JE-2022-00984,1,1400,CC220,2022-06-30,Receipt SI-2022-00269,11983.96,0.0
2609,JE-2022-00984,2,1200,CC220,2022-06-30,Receipt SI-2022-00269,0.0,11997.45
2610,JE-2022-00984,3,6900,CC220,2022-06-30,FX on settlement,13.49,0.0
2611,JE-2022-00985,1,1400,CC200,2022-07-26,Receipt SI-2022-00272,12535.75,0.0
2612,JE-2022-00985,2,1200,CC200,2022-07-26,Receipt SI-2022-00272,0.0,12535.75
2613,JE-2022-00986,1,1400,CC220,2022-07-15,Receipt SI-2022-00274,17718.22,0.0
2614,JE-2022-00986,2,1200,CC220,2022-07-15,Receipt SI-2022-00274,0.0,17729.89
2615,JE-2022-00986,3,6900,CC220,2022-07-15,FX on settlement,11.67,0.0
2616,JE-2022-00987,1,1400,CC200,2022-07-06,Receipt SI-2022-00275,2305.92,0.0
2617,JE-2022-00987,2,1200,CC200,2022-07-06,Receipt SI-2022-00275,0.0,2305.92
2618,JE-2022-00988,1,1400,CC220,2022-07-21,Receipt SI-2022-00277,13236.05,0.0
2619,JE-2022-00988,2,1200,CC220,2022-07-21,Receipt SI-2022-00277,0.0,13547.94
2620,JE-2022-00988,3,6900,CC220,2022-07-21,FX on settlement,311.89,0.0
2621,JE-2022-00989,1,1400,CC220,2022-07-22,Receipt SI-2022-00279,4701.27,0.0
2622,JE-2022-00989,2,1200,CC220,2022-07-22,Receipt SI-2022-00279,0.0,4743.4
2623,JE-2022-00989,3,6900,CC220,2022-07-22,FX on settlement,42.13,0.0
2624,JE-2022-00990,1,1400,CC200,2022-07-22,Receipt SI-2022-00291,3144.77,0.0
2625,JE-2022-00990,2,1200,CC200,2022-07-22,Receipt SI-2022-00291,0.0,3144.77
2626,JE-2022-00991,1,1400,CC220,2022-07-15,Receipt SI-2022-00306,11995.84,0.0
2627,JE-2022-00991,2,1200,CC220,2022-07-15,Receipt SI-2022-00306,0.0,11817.29
2628,JE-2022-00991,3,6900,CC220,2022-07-15,FX on settlement,0.0,178.55
2629,JE-2022-00992,1,2000,CC300,2022-06-24,Payment PI-2022-00111,5664.71,0.0
2630,JE-2022-00992,2,1400,CC300,2022-06-24,Payment PI-2022-00111,0.0,5573.98
2631,JE-2022-00992,3,6900,CC300,2022-06-24,FX on settlement,0.0,90.73
2632,JE-2022-00993,1,2000,CC220,2022-07-11,Payment PI-2022-00114,2808.24,0.0
2633,JE-2022-00993,2,1400,CC220,2022-07-11,Payment PI-2022-00114,0.0,2808.24
2634,JE-2022-00994,1,2000,CC400,2022-06-28,Payment PI-2022-00115,6629.71,0.0
2635,JE-2022-00994,2,1400,CC400,2022-06-28,Payment PI-2022-00115,0.0,6629.71
2636,JE-2022-00995,1,2000,CC100,2022-07-04,Payment PI-2022-00138,1429.23,0.0
2637,JE-2022-00995,2,1400,CC100,2022-07-04,Payment PI-2022-00138,0.0,1370.38
2638,JE-2022-00995,3,6900,CC100,2022-07-04,FX on settlement,0.0,58.85
2639,JE-2022-00996,1,2000,CC300,2022-06-24,Payment PI-2022-00141,2023.37,0.0
2640,JE-2022-00996,2,1400,CC300,2022-06-24,Payment PI-2022-00141,0.0,2023.37
2641,JE-2022-00997,1,2000,CC100,2022-06-29,Payment PI-2022-00142,3079.66,0.0
2642,JE-2022-00997,2,1400,CC100,2022-06-29,Payment PI-2022-00142,0.0,3079.66
2643,JE-2022-00998,1,2000,CC400,2022-07-22,Payment PI-2022-00143,12947.06,0.0
2644,JE-2022-00998,2,1400,CC400,2022-07-22,Payment PI-2022-00143,0.0,12947.06
2645,JE-2022-00999,1,2000,,2022-07-22,Payment PI-2022-00144,26417.26,0.0
2646,JE-2022-00999,2,1400,CC300,2022-07-22,Payment PI-2022-00144,0.0,26417.26
2647,JE-2022-01000,1,2000,CC300,2022-07-22,Payment PI-2022-00145,11858.94,0.0
2648,JE-2022-01000,2,1400,CC300,2022-07-22,Payment PI-2022-00145,0.0,11858.94
2649,JE-2022-01001,1,2000,CC300,2022-07-04,Payment PI-2022-00146,708.15,0.0
2650,JE-2022-01001,2,1400,CC300,2022-07-04,Payment PI-2022-00146,0.0,697.61
2651,JE-2022-01001,3,6900,CC300,2022-07-04,FX on settlement,0.0,10.54
2652,JE-2022-01002,1,2000,CC200,2022-07-12,Payment PI-2022-00148,6808.97,0.0
2653,JE-2022-01002,2,1400,CC200,2022-07-12,Payment PI-2022-00148,0.0,6808.97
2654,JE-2022-01003,1,2000,CC600,2022-07-29,Payment PI-2022-00149,4862.38,0.0
2655,JE-2022-01003,2,1400,CC600,2022-07-29,Payment PI-2022-00149,0.0,4862.38
2656,JE-2022-01004,1,2000,CC600,2022-07-27,Payment PI-2022-00159,337.64,0.0
2657,JE-2022-01004,2,1400,CC600,2022-07-27,Payment PI-2022-00159,0.0,342.34
2658,JE-2022-01004,3,6900,CC600,2022-07-27,FX on settlement,4.7,0.0
2659,JE-2022-01005,1,2000,CC400,2022-07-08,Payment PI-2022-00160,7679.62,0.0
2660,JE-2022-01005,2,1400,CC400,2022-07-08,Payment PI-2022-00160,0.0,7441.78
2661,JE-2022-01005,3,6900,CC400,2022-07-08,FX on settlement,0.0,237.84
2662,JE-2022-01006,1,2000,CC100,2022-06-24,Payment PI-2022-00162,422.52,0.0
2663,JE-2022-01006,2,1400,CC100,2022-06-24,Payment PI-2022-00162,0.0,424.32
2664,JE-2022-01006,3,6900,CC100,2022-06-24,FX on settlement,1.8,0.0
2665,JE-2022-01007,1,2000,CC100,2022-06-29,Payment PI-2022-00165,438.76,0.0
2666,JE-2022-01007,2,1400,CC100,2022-06-29,Payment PI-2022-00165,0.0,440.56
2667,JE-2022-01007,3,6900,CC100,2022-06-29,FX on settlement,1.8,0.0
2668,JE-2022-01008,1,2000,CC400,2022-07-26,Payment PI-2022-00166,10426.9,0.0
2669,JE-2022-01008,2,1400,CC400,2022-07-26,Payment PI-2022-00166,0.0,10551.9
2670,JE-2022-01008,3,6900,CC400,2022-07-26,FX on settlement,125.0,0.0
2671,JE-2022-01009,1,2000,CC100,2022-07-01,Payment PI-2022-00169,3108.06,0.0
2672,JE-2022-01009,2,1400,CC100,2022-07-01,Payment PI-2022-00169,0.0,3075.85
2673,JE-2022-01009,3,6900,CC100,2022-07-01,FX on settlement,0.0,32.21
2674,JE-2022-01010,1,2000,CC600,2022-07-14,Payment PI-2022-00171,271.7,0.0
2675,JE-2022-01010,2,1400,CC600,2022-07-14,Payment PI-2022-00171,0.0,271.7
2676,JE-2022-01011,1,2000,CC300,2022-07-15,Payment PI-2022-00172,407.31,0.0
2677,JE-2022-01011,2,1400,CC300,2022-07-15,Payment PI-2022-00172,0.0,403.17
2678,JE-2022-01011,3,6900,CC300,2022-07-15,FX on settlement,0.0,4.14
2679,JE-2022-01012,1,2000,CC400,2022-07-21,Payment PI-2022-00173,34501.79,0.0
2680,JE-2022-01012,2,1400,CC400,2022-07-21,Payment PI-2022-00173,0.0,34501.79
2681,JE-2022-01013,1,2000,CC600,2022-07-06,Payment PI-2022-00175,453.6,0.0
2682,JE-2022-01013,2,1400,CC600,2022-07-06,Payment PI-2022-00175,0.0,453.6
2683,JE-2022-01014,1,2000,CC400,2022-07-19,Payment PI-2022-00178,276.58,0.0
2684,JE-2022-01014,2,1400,CC400,2022-07-19,Payment PI-2022-00178,0.0,276.58
2685,JE-2022-01015,1,2000,CC100,2022-07-26,Payment PI-2022-00179,677.68,0.0
2686,JE-2022-01015,2,1400,CC100,2022-07-26,Payment PI-2022-00179,0.0,679.76
2687,JE-2022-01015,3,6900,CC100,2022-07-26,FX on settlement,2.08,0.0
2688,JE-2022-01016,1,2000,CC100,2022-06-20,Payment PI-2022-00181,1552.22,0.0
2689,JE-2022-01016,2,1400,CC100,2022-06-20,Payment PI-2022-00181,0.0,1552.22
2690,JE-2022-01017,1,2000,CC400,2022-07-22,Payment PI-2022-00182,12538.87,0.0
2691,JE-2022-01017,2,1400,CC400,2022-07-22,Payment PI-2022-00182,0.0,12648.53
2692,JE-2022-01017,3,6900,CC400,2022-07-22,FX on settlement,109.66,0.0
2693,JE-2022-01018,1,2000,CC300,2022-07-29,Payment PI-2022-00183,49864.06,0.0
2694,JE-2022-01018,2,1400,CC300,2022-07-29,Payment PI-2022-00183,0.0,49864.06
2695,JE-2022-01019,1,2000,CC100,2022-07-15,Payment PI-2022-00184,267.84,0.0
2696,JE-2022-01019,2,1400,CC100,2022-07-15,Payment PI-2022-00184,0.0,263.44
2697,JE-2022-01019,3,6900,CC100,2022-07-15,FX on settlement,0.0,4.4
2698,JE-2022-01020,1,2000,CC300,2022-07-21,Payment PI-2022-00185,18607.12,0.0
2699,JE-2022-01020,2,1400,CC300,2022-07-21,Payment PI-2022-00185,0.0,18437.71
2700,JE-2022-01020,3,6900,CC300,2022-07-21,FX on settlement,0.0,169.41
2701,JE-2022-01021,1,2000,CC400,2022-07-21,Payment PI-2022-00187,1605.42,0.0
2702,JE-2022-01021,2,1400,CC400,2022-07-21,Payment PI-2022-00187,0.0,1605.42
2703,JE-2022-01022,1,2000,CC400,2022-07-22,Payment PI-2022-00188,614.93,0.0
2704,JE-2022-01022,2,1400,CC400,2022-07-22,Payment PI-2022-00188,0.0,609.47
2705,JE-2022-01022,3,6900,CC400,2022-07-22,FX on settlement,0.0,5.46
2706,JE-2022-01023,1,2000,CC210,2022-07-28,Payment PI-2022-00189,1609.17,0.0
2707,JE-2022-01023,2,1400,CC210,2022-07-28,Payment PI-2022-00189,0.0,1627.7
2708,JE-2022-01023,3,6900,CC210,2022-07-28,FX on settlement,18.53,0.0
2709,JE-2022-01024,1,2000,CC100,2022-07-22,Payment PI-2022-00190,916.77,0.0
2710,JE-2022-01024,2,1400,CC100,2022-07-22,Payment PI-2022-00190,0.0,887.63
2711,JE-2022-01024,3,6900,CC100,2022-07-22,FX on settlement,0.0,29.14
2712,JE-2022-01025,1,2000,CC200,2022-07-13,Payment PI-2022-00193,1021.74,0.0
2713,JE-2022-01025,2,1400,CC200,2022-07-13,Payment PI-2022-00193,0.0,1013.03
2714,JE-2022-01025,3,6900,CC200,2022-07-13,FX on settlement,0.0,8.71
2715,JE-2022-01026,1,2000,CC400,2022-07-13,Payment PI-2022-00195,646.84,0.0
2716,JE-2022-01026,2,1400,CC400,2022-07-13,Payment PI-2022-00195,0.0,639.79
2717,JE-2022-01026,3,6900,CC400,2022-07-13,FX on settlement,0.0,7.05
2718,JE-2022-01027,1,2000,CC300,2022-07-15,Payment PI-2022-00196,3780.72,0.0
2719,JE-2022-01027,2,1400,CC300,2022-07-15,Payment PI-2022-00196,0.0,3780.72
2720,JE-2022-01028,1,2000,CC300,2022-07-29,Payment PI-2022-00221,18943.8,0.0
2721,JE-2022-01028,2,1400,CC300,2022-07-29,Payment PI-2022-00221,0.0,18943.8
2722,JE-2022-01029,1,2000,CC300,2022-07-29,Payment PI-2022-00231,18634.13,0.0
2723,JE-2022-01029,2,1400,CC300,2022-07-29,Payment PI-2022-00231,0.0,18634.13
2724,JE-2022-01030,1,2000,CC400,2022-07-18,Payment PI-2022-00234,18687.84,0.0
2725,JE-2022-01030,2,1400,CC400,2022-07-18,Payment PI-2022-00234,0.0,19033.84
2726,JE-2022-01030,3,6900,CC400,2022-07-18,FX on settlement,346.0,0.0
2727,JE-2022-01031,1,6000,CC100,2022-07-28,Payroll - gross pay,13703.08,0.0
2728,JE-2022-01031,2,6010,CC100,2022-07-28,Payroll - employer NI,1891.03,0.0
2729,JE-2022-01031,3,6020,CC100,2022-07-28,Payroll - pension,548.12,0.0
2730,JE-2022-01031,4,6000,CC200,2022-07-28,Payroll - gross pay,39149.08,0.0
2731,JE-2022-01031,5,6010,CC200,2022-07-28,Payroll - employer NI,5402.57,0.0
2732,JE-2022-01031,6,6020,CC200,2022-07-28,Payroll - pension,1565.96,0.0
2733,JE-2022-01031,7,6000,CC210,2022-07-28,Payroll - gross pay,31175.83,0.0
2734,JE-2022-01031,8,6010,CC210,2022-07-28,Payroll - employer NI,4302.26,0.0
2735,JE-2022-01031,9,6020,CC210,2022-07-28,Payroll - pension,1247.03,0.0
2736,JE-2022-01031,10,6000,CC220,2022-07-28,Payroll - gross pay,12739.5,0.0
2737,JE-2022-01031,11,6010,CC220,2022-07-28,Payroll - employer NI,1758.05,0.0
2738,JE-2022-01031,12,6020,CC220,2022-07-28,Payroll - pension,509.58,0.0
2739,JE-2022-01031,13,6000,CC300,2022-07-28,Payroll - gross pay,45686.0,0.0
2740,JE-2022-01031,14,6010,CC300,2022-07-28,Payroll - employer NI,6304.67,0.0
2741,JE-2022-01031,15,6020,CC300,2022-07-28,Payroll - pension,1827.44,0.0
2742,JE-2022-01031,16,6000,CC400,2022-07-28,Payroll - gross pay,47275.58,0.0
2743,JE-2022-01031,17,6010,CC400,2022-07-28,Payroll - employer NI,6524.03,0.0
2744,JE-2022-01031,18,6020,CC400,2022-07-28,Payroll - pension,1891.02,0.0
2745,JE-2022-01031,19,6000,CC500,2022-07-28,Payroll - gross pay,19387.0,0.0
2746,JE-2022-01031,20,6010,CC500,2022-07-28,Payroll - employer NI,2675.41,0.0
2747,JE-2022-01031,21,6020,CC500,2022-07-28,Payroll - pension,775.48,0.0
2748,JE-2022-01031,22,6000,CC600,2022-07-28,Payroll - gross pay,20073.42,0.0
2749,JE-2022-01031,23,6010,CC600,2022-07-28,Payroll - employer NI,2770.13,0.0
2750,JE-2022-01031,24,6020,CC600,2022-07-28,Payroll - pension,802.94,0.0
2751,JE-2022-01031,25,2110,,2022-07-28,PAYE and NI due,0.0,86633.63
2752,JE-2022-01031,26,2120,,2022-07-28,Pension due,0.0,9167.57
2753,JE-2022-01031,27,1400,,2022-07-28,Net pay,0.0,174184.01
2754,JE-2022-01032,1,6600,CC100,2022-07-31,Monthly depreciation charge,16040.0,0.0
2755,JE-2022-01032,2,1090,CC100,2022-07-31,Monthly depreciation charge,0.0,16040.0
2756,JE-2022-01033,1,6520,CC500,2022-07-31,Bank charges,326.09,0.0
2757,JE-2022-01033,2,7000,CC500,2022-07-31,Loan interest,99.0,0.0
2758,JE-2022-01033,3,1400,CC500,2022-07-31,Bank,0.0,425.09
2759,JE-2022-01034,1,2100,CC500,2022-07-07,VAT paid to HMRC,175777.42,0.0
2760,JE-2022-01034,2,1400,CC500,2022-07-07,VAT paid to HMRC,0.0,175777.42
2761,JE-2022-01035,1,1200,CC220,2022-08-01,SALES INVOICE SI-2022-00336,8790.36,0.0
2762,JE-2022-01035,2,4010,CC220,2022-08-01,Sales invoice SI-2022-00336,0.0,8790.36
2763,JE-2022-01036,1,1200,CC220,2022-08-30,Sales invoice SI-2022-00337,18420.88,0.0
2764,JE-2022-01036,2,4010,CC220,2022-08-30,Sales invoice SI-2022-00337,0.0,18420.88
2765,JE-2022-01037,1,1200,CC200,2022-08-19,Sales invoice SI-2022-00338,8776.72,0.0
2766,JE-2022-01037,2,4000,CC200,2022-08-19,Sales invoice SI-2022-00338,0.0,7313.93
2767,JE-2022-01037,3,2100,CC200,2022-08-19,Output VAT SI-2022-00338,0.0,1462.79
2768,JE-2022-01038,1,1200,CC210,2022-08-31,Sales invoice SI-2022-00339,25926.66,0.0
2769,JE-2022-01038,2,4000,CC210,2022-08-31,Sales invoice SI-2022-00339,0.0,21605.55
2770,JE-2022-01038,3,2100,CC210,2022-08-31,Output VAT SI-2022-00339,0.0,4321.11
2771,JE-2022-01039,1,1200,CC200,2022-08-12,Sales invoice SI-2022-00340,10183.08,0.0
2772,JE-2022-01039,2,4030,CC200,2022-08-12,Sales invoice SI-2022-00340,0.0,8485.9
2773,JE-2022-01039,3,2100,CC200,2022-08-12,Output VAT SI-2022-00340,0.0,1697.18
2774,JE-2022-01040,1,1200,CC210,2022-08-09,Sales invoice SI-2022-00341,31295.16,0.0
2775,JE-2022-01040,2,4000,CC210,2022-08-09,Sales invoice SI-2022-00341,0.0,26079.3
2776,JE-2022-01040,3,2100,CC210,2022-08-09,Output VAT SI-2022-00341,0.0,5215.86
2777,JE-2022-01041,1,1200,CC200,2022-08-25,Sales invoice SI-2022-00342,15970.1,0.0
2778,JE-2022-01041,2,4000,CC200,2022-08-25,Sales invoice SI-2022-00342,0.0,13308.42
2779,JE-2022-01041,3,2100,CC200,2022-08-25,Output VAT SI-2022-00342,0.0,2661.68
2780,JE-2022-01042,1,1200,CC210,2022-08-19,Sales invoice SI-2022-00343,52906.38,0.0
2781,JE-2022-01042,2,4030,CC210,2022-08-19,Sales invoice SI-2022-00343,0.0,44088.65
2782,JE-2022-01042,3,2100,,2022-08-19,Output VAT SI-2022-00343,0.0,8817.73
2783,JE-2022-01043,1,1200,CC220,2022-08-19,Sales invoice SI-2022-00344,10953.79,0.0
2784,JE-2022-01043,2,4010,CC220,2022-08-19,Sales invoice SI-2022-00344,0.0,10953.79
2785,JE-2022-01044,1,1200,CC220,2022-08-17,Sales invoice SI-2022-00345,23017.75,0.0
2786,JE-2022-01044,2,4010,CC220,2022-08-17,Sales invoice SI-2022-00345,0.0,23017.75
2787,JE-2022-01045,1,1200,CC200,2022-08-26,Sales invoice SI-2022-00346,18581.95,0.0
2788,JE-2022-01045,2,4000,CC200,2022-08-26,Sales invoice SI-2022-00346,0.0,15484.96
2789,JE-2022-01045,3,2100,CC200,2022-08-26,Output VAT SI-2022-00346,0.0,3096.99
2790,JE-2022-01046,1,1200,CC220,2022-08-26,Sales invoice SI-2022-00347,4263.38,0.0
2791,JE-2022-01046,2,4020,CC220,2022-08-26,Sales invoice SI-2022-00347,0.0,4263.38
2792,JE-2022-01047,1,1200,CC210,2022-08-04,Sales invoice SI-2022-00348,16941.67,0.0
2793,JE-2022-01047,2,4020,CC210,2022-08-04,Sales invoice SI-2022-00348,0.0,14118.06
2794,JE-2022-01047,3,2100,CC210,2022-08-04,Output VAT SI-2022-00348,0.0,2823.61
2795,JE-2022-01048,1,1200,CC220,2022-08-26,Sales invoice SI-2022-00349,8557.03,0.0
2796,JE-2022-01048,2,4020,CC220,2022-08-26,Sales invoice SI-2022-00349,0.0,8557.03
2797,JE-2022-01049,1,1200,CC200,2022-08-19,Sales invoice SI-2022-00350,13018.61,0.0
2798,JE-2022-01049,2,4000,CC200,2022-08-19,Sales invoice SI-2022-00350,0.0,10848.84
2799,JE-2022-01049,3,2100,CC200,2022-08-19,Output VAT SI-2022-00350,0.0,2169.77
2800,JE-2022-01050,1,1200,CC220,2022-08-12,Sales invoice SI-2022-00351,7714.34,0.0
2801,JE-2022-01050,2,4010,CC220,2022-08-12,Sales invoice SI-2022-00351,0.0,7714.34
2802,JE-2022-01051,1,1200,CC220,2022-08-26,Sales invoice SI-2022-00352,10977.63,0.0
2803,JE-2022-01051,2,4010,CC220,2022-08-26,Sales invoice SI-2022-00352,0.0,10977.63
2804,JE-2022-01052,1,1200,CC210,2022-08-01,Sales invoice SI-2022-00353,13204.79,0.0
2805,JE-2022-01052,2,4000,CC210,2022-08-01,Sales invoice SI-2022-00353,0.0,11003.99
2806,JE-2022-01052,3,2100,CC210,2022-08-01,Output VAT SI-2022-00353,0.0,2200.8
2807,JE-2022-01053,1,1200,CC200,2022-08-12,Sales invoice SI-2022-00354,18391.72,0.0
2808,JE-2022-01053,2,4020,CC200,2022-08-12,Sales invoice SI-2022-00354,0.0,15326.43
2809,JE-2022-01053,3,2100,CC200,2022-08-12,Output VAT SI-2022-00354,0.0,3065.29
2810,JE-2022-01054,1,1200,CC200,2022-08-17,Sales invoice SI-2022-00355,7133.9,0.0
2811,JE-2022-01054,2,4020,CC200,2022-08-17,Sales invoice SI-2022-00355,0.0,5944.92
2812,JE-2022-01054,3,2100,CC200,2022-08-17,Output VAT SI-2022-00355,0.0,1188.98
2813,JE-2022-01055,1,1200,CC220,2022-08-17,Sales invoice SI-2022-00356,19388.0,0.0
2814,JE-2022-01055,2,4010,CC220,2022-08-17,Sales invoice SI-2022-00356,0.0,19388.0
2815,JE-2022-01056,1,1200,CC200,2022-08-29,Sales invoice SI-2022-00357,11750.02,0.0
2816,JE-2022-01056,2,4030,CC200,2022-08-29,Sales invoice SI-2022-00357,0.0,9791.68
2817,JE-2022-01056,3,2100,CC200,2022-08-29,Output VAT SI-2022-00357,0.0,1958.34
2818,JE-2022-01057,1,1200,CC200,2022-08-26,Sales invoice SI-2022-00358,6191.09,0.0
2819,JE-2022-01057,2,4000,CC200,2022-08-26,Sales invoice SI-2022-00358,0.0,5159.24
2820,JE-2022-01057,3,2100,CC200,2022-08-26,Output VAT SI-2022-00358,0.0,1031.85
2821,JE-2022-01058,1,1200,CC220,2022-08-19,Sales invoice SI-2022-00359,15134.32,0.0
2822,JE-2022-01058,2,4020,CC220,2022-08-19,Sales invoice SI-2022-00359,0.0,15134.32
2823,JE-2022-01059,1,1200,CC210,2022-08-22,Sales invoice SI-2022-00360,22088.24,0.0
2824,JE-2022-01059,2,4020,CC210,2022-08-22,Sales invoice SI-2022-00360,0.0,18406.87
2825,JE-2022-01059,3,2100,CC210,2022-08-22,Output VAT SI-2022-00360,0.0,3681.37
2826,JE-2022-01060,1,1200,CC200,2022-08-04,Sales invoice SI-2022-00361,4046.46,0.0
2827,JE-2022-01060,2,4000,CC200,2022-08-04,Sales invoice SI-2022-00361,0.0,3372.05
2828,JE-2022-01060,3,2100,CC200,2022-08-04,Output VAT SI-2022-00361,0.0,674.41
2829,JE-2022-01061,1,1200,CC220,2022-08-12,Sales invoice SI-2022-00362,6000.88,0.0
2830,JE-2022-01061,2,4010,CC220,2022-08-12,Sales invoice SI-2022-00362,0.0,6000.88
2831,JE-2022-01062,1,1200,CC200,2022-08-26,Sales invoice SI-2022-00363,13664.54,0.0
2832,JE-2022-01062,2,4000,CC200,2022-08-26,Sales invoice SI-2022-00363,0.0,11387.12
