payment_id,invoice_id,direction,payment_date,currency,amount,amount_gbp,method,bank_reference
RCP-2023-00947,SI-2022-00460,RECEIPT,2023-01-19,GBP,2932.62,2932.62,BACS,BNK281537
RCP-2023-00948,SI-2022-00490,RECEIPT,2023-01-20,GBP,7166.62,7166.62,BACS,BNK832590
RCP-2022-00949,SI-2022-00494,RECEIPT,2022-12-06,GBP,10753.46,10753.46,card,BNK235667
RCP-2023-00950,SI-2022-00497,RECEIPT,2023-02-13,USD,13215.46,9906.74,CARD,BNK254552
RCP-2023-00951,SI-2022-00498,RECEIPT,2023-02-10,USD,6960.06,5250.2,CARD,BNK809410
RCP-2023-00952,SI-2022-00500,RECEIPT,2023-02-28,USD,10348.4,7615.92,BACS,BNK353357
RCP-2023-00953,SI-2022-00510,RECEIPT,2023-02-02,GBP,14282.89,14282.89,BACS,BNK894109
RCP-2023-00954,SI-2022-00513,RECEIPT,2023-01-20,EUR,5952.98,5027.51,BACS,BNK967309
RCP-2023-00955,SI-2022-00514,RECEIPT,2023-02-08,EUR,8829.61,7541.6,CHEQUE,BNK607585
RCP-2023-00956,SI-2022-00521,RECEIPT,2023-01-04,GBP,13609.97,13609.97,CHEQUE,BNK881301
RCP-2023-00957,SI-2022-00530,RECEIPT,2023-02-28,EUR,12367.64,10765.24,BACS,BNK492718
RCP-2023-00958,SI-2022-00532,RECEIPT,2023-02-13,GBP,7012.42,7012.42,CARD,BNK516160
RCP-2023-00959,SI-2022-00534,RECEIPT,2023-01-31,EUR,9326.48,7953.12,BACS,BNK809588
RCP-2023-00960,SI-2022-00543,RECEIPT,2023-01-20,GBP,4384.04,4384.04,BACS,BNK165923
RCP-2023-00961,SI-2022-00544,RECEIPT,2023-02-20,USD,6247.65,4614.28,BACS,BNK613736
RCP-2023-00962,SI-2022-00548,RECEIPT,2023-02-24,EUR,11952.94,10302.42,CHEQUE,BNK457923
RCP-2023-00963,SI-2022-00549,RECEIPT,2023-01-20,GBP,13787.09,13787.09,BACS,BNK527700
RCP-2023-00964,SI-2022-00551,RECEIPT,2023-01-13,GBP,45301.44,45301.44,CARD,BNK823955
RCP-2023-00965,SI-2022-00555,RECEIPT,2023-01-11,GBP,6911.75,6911.75,BACS,BNK303740
RCP-2023-00966,SI-2022-00561,RECEIPT,2023-02-23,GBP,8319.73,8319.73,BACS,BNK753163
RCP-2023-00967,SI-2022-00563,RECEIPT,2023-02-28,GBP,3863.24,3863.24,CHEQUE,BNK210047
RCP-2023-00968,SI-2022-00568,RECEIPT,2023-02-08,USD,2322.83,1771.82,CARD,BNK283808
RCP-2023-00969,SI-2022-00569,RECEIPT,2023-01-20,GBP,2584.85,2584.85,BACS,BNK449883
RCP-2023-00970,SI-2022-00570,RECEIPT,2023-01-27,GBP,7052.47,7052.47,CHEQUE,BNK438936
RCP-2023-00971,SI-2022-00575,RECEIPT,2023-02-03,GBP,28962.86,28962.86,BACS,BNK468486
RCP-2023-00972,SI-2022-00579,RECEIPT,2023-02-07,GBP,5770.33,5770.33,cheque,BNK710354
RCP-2023-00973,SI-2022-00582,RECEIPT,2023-02-03,EUR,11700.49,9981.68,CARD,BNK941054
RCP-2023-00974,SI-2022-00586,RECEIPT,2023-02-01,GBP,12933.98,12933.98,CARD,BNK592675
RCP-2023-00975,SI-2022-00589,RECEIPT,2023-02-23,GBP,4396.2,4396.2,BACS,BNK210017
RCP-2023-00976,SI-2022-00591,RECEIPT,2023-02-24,GBP,13106.68,13106.68,CHEQUE,BNK759774
RCP-2023-00977,SI-2023-00601,RECEIPT,2023-01-27,EUR,2993.92,2545.18,CHEQUE,BNK871887
RCP-2023-00978,SI-2023-00604,RECEIPT,2023-02-24,GBP,4942.94,4942.94,BACS,BNK122672
RCP-2023-00979,SI-2023-00607,RECEIPT,2023-02-20,GBP,6806.81,6806.81,CARD,BNK277707
RCP-2023-00980,SI-2023-00609,RECEIPT,2023-02-17,GBP,11236.5,11236.5,BACS,BNK110414
RCP-2023-00981,SI-2023-00610,RECEIPT,2023-02-21,EUR,12012.17,10407.97,BACS,BNK242823
RCP-2023-00982,SI-2023-00618,RECEIPT,2023-02-21,GBP,6540.44,6540.44,CHEQUE,BNK300463
RCP-2023-00983,SI-2023-00619,RECEIPT,2023-02-14,USD,1453.88,1085.98,BACS,BNK190223
RCP-2023-00984,SI-2023-00621,RECEIPT,2023-01-27,GBP,12455.32,12455.32,BACS,BNK436018
RCP-2023-00985,SI-2023-00622,RECEIPT,2023-02-08,EUR,1324.47,1131.26,BACS,BNK500197
RCP-2023-00986,SI-2023-00623,RECEIPT,2023-02-14,EUR,11905.22,10264.11,CHEQUE,BNK641592
RCP-2023-00987,SI-2023-00625,RECEIPT,2023-02-24,GBP,19607.84,19607.84,BACS,BNK463022
RCP-2023-00988,SI-2023-00627,RECEIPT,2023-02-17,USD,2858.02,2110.32,BACS,BNK890502
RCP-2023-00989,SI-2023-00635,RECEIPT,2023-02-14,EUR,8525.4,7350.19,CHEQUE,BNK688023
RCP-2023-00990,SI-2022-00639,RECEIPT,2023-02-17,GBP,22815.01,22815.01,CHEQUE,BNK746884
RCP-2023-00991,SI-2023-00650,RECEIPT,2023-02-22,EUR,9003.91,7810.13,BACS,BNK713151
RCP-2023-00992,SI-2023-00679,RECEIPT,2023-02-17,GBP,11971.7,11971.7,BACS,BNK353012
PAY-2023-00993,PI-2022-00375,PAYMENT,2023-01-23,GBP,4583.8,4583.8,BACS,BNK462837
PAY-2023-00994,PI-2022-00376,PAYMENT,2023-02-24,EUR,4145.01,3572.65,DD,BNK618673
PAY-2023-00995,PI-2022-00378,PAYMENT,2023-02-10,EUR,287.77,246.14,dd,BNK370122
PAY-2023-00996,PI-2022-00379,PAYMENT,2023-02-07,EUR,573.34,489.65,BACS,BNK293715
PAY-2023-00997,PI-2022-00382,PAYMENT,2023-02-10,GBP,450.32,450.32,BACS,BNK356818
PAY-2023-00998,PI-2022-00383,PAYMENT,2023-02-15,USD,23665.55,17567.86,DD,BNK114342
PAY-2023-00999,PI-2022-00387,PAYMENT,2023-02-10,EUR,3959.7,3386.93,CHEQUE,BNK258978
PAY-2023-01000,PI-2022-00390,PAYMENT,2023-02-16,EUR,1098.59,949.98,BACS,BNK185662
PAY-2023-01001,PI-2022-00391,PAYMENT,2023-01-16,GBP,1382.66,1382.66,BACS,BNK876715
PAY-2023-01002,PI-2022-00392,PAYMENT,2023-02-07,EUR,1417.54,1210.62,BACS,BNK312933
PAY-2023-01003,PI-2022-00397,PAYMENT,2023-02-07,GBP,766.16,766.16,BACS,BNK939487
PAY-2023-01004,PI-2022-00398,PAYMENT,2023-02-13,GBP,946.16,946.16,BACS,BNK770696
PAY-2023-01005,PI-2022-00403,PAYMENT,2023-02-09,USD,13425.27,10157.98,BACS,BNK738083
PAY-2023-01006,PI-2022-00409,PAYMENT,2023-02-02,EUR,13841.02,11811.28,BACS,BNK116866
PAY-2023-01007,PI-2022-00411,PAYMENT,2023-02-17,GBP,2585.23,2585.23,BACS,BNK237532
PAY-2023-01008,PI-2023-00414,PAYMENT,2023-02-16,GBP,11403.23,11403.23,BACS,BNK574378
PAY-2023-01009,PI-2023-00415,PAYMENT,2023-02-17,GBP,1849.66,1849.66,CHEQUE,BNK143693
PAY-2023-01010,PI-2023-00416,PAYMENT,2023-02-07,GBP,684.61,684.61,BACS,BNK605608
PAY-2023-01011,PI-2023-00417,PAYMENT,2023-01-30,USD,16175.63,12573.38,BACS,BNK323319
PAY-2023-01012,PI-2023-00419,PAYMENT,2023-01-31,EUR,4652.68,3967.55,BACS,BNK483455
PAY-2023-01013,PI-2023-00420,PAYMENT,2023-02-17,GBP,643.85,643.85,BACS,BNK990284
PAY-2023-01014,PI-2023-00421,PAYMENT,2023-02-03,EUR,1840.69,1570.29,BACS,BNK803848
PAY-2023-01015,PI-2023-00423,PAYMENT,2023-01-27,EUR,1598.77,1359.14,DD,BNK578623
PAY-2023-01016,PI-2023-00424,PAYMENT,2023-02-28,GBP,13791.16,13791.16,BACS,BNK643436
PAY-2023-01017,PI-2023-00425,PAYMENT,2023-02-03,GBP,1541.86,1541.86,BACS,BNK356800
PAY-2023-01018,PI-2023-00426,PAYMENT,2023-02-03,GBP,1927.1,1927.1,cheque,BNK783982
PAY-2023-01019,PI-2023-00428,PAYMENT,2023-02-15,GBP,2970.55,2970.55,BACS,BNK447866
PAY-2023-01020,PI-2023-00430,PAYMENT,2023-02-27,GBP,1721.42,1721.42,DD,BNK568133
PAY-2023-01021,PI-2022-00431,PAYMENT,2023-01-27,EUR,4819.9,4097.48,BACS,BNK820001
PAY-2023-01022,PI-2023-00434,PAYMENT,2023-02-10,EUR,879.44,752.23,DD,BNK801095
PAY-2023-01023,PI-2023-00437,PAYMENT,2023-02-01,GBP,15551.58,15551.58,BACS,BNK346546
PAY-2023-01024,PI-2023-00438,PAYMENT,2023-02-10,GBP,1417.09,1417.09,BACS,BNK981966
PAY-2023-01025,PI-2023-00441,PAYMENT,2023-02-17,EUR,12214.54,10586.84,CHEQUE,BNK713731
PAY-2023-01026,PI-2023-00443,PAYMENT,2023-02-08,USD,2665.09,2032.9,BACS,BNK689377
PAY-2023-01027,PI-2023-00445,PAYMENT,2023-02-03,GBP,9411.36,9411.36,DD,BNK646448
PAY-2023-01028,PI-2023-00446,PAYMENT,2023-02-17,GBP,248.28,248.28,BACS,BNK614313
PAY-2023-01029,PI-2023-00468,PAYMENT,2023-02-28,EUR,17400.98,15146.44,DD,BNK863656
PAY-2023-01030,PI-2023-00477,PAYMENT,2023-02-15,EUR,1431.55,1236.86,BACS,BNK266513
RCP-2023-01031,SI-2022-00539,RECEIPT,2023-02-09,GBP,25306.51,25306.51,BACS,BNK431488
RCP-2023-01032,SI-2022-00542,RECEIPT,2023-02-17,USD,13698.18,10114.53,CHEQUE,BNK907156
RCP-2023-01033,SI-2022-00546,RECEIPT,2023-03-07,GBP,13021.99,13021.99,CHEQUE,BNK531668
RCP-2023-01034,SI-2022-00547,RECEIPT,2023-01-27,EUR,5297.02,4503.09,BACS,BNK497585
RCP-2023-01035,SI-2022-00554,RECEIPT,2023-02-03,GBP,5849.48,5849.48,BACS,BNK549490
RCP-2023-01036,SI-2022-00564,RECEIPT,2023-03-17,USD,6639.03,5026.16,CHEQUE,BNK731788
RCP-2023-01037,SI-2022-00573,RECEIPT,2023-03-29,EUR,24446.69,21666.88,BACS,BNK825878
RCP-2023-01038,SI-2022-00585,RECEIPT,2023-03-21,GBP,7920.25,7920.25,CARD,BNK171290
RCP-2023-01039,SI-2022-00590,RECEIPT,2023-03-07,GBP,22920.65,22920.65,BACS,BNK349804
RCP-2023-01040,SI-2023-00594,RECEIPT,2023-03-13,EUR,4370.96,3847.17,BACS,BNK916982
RCP-2023-01041,SI-2023-00595,RECEIPT,2023-02-20,EUR,1645.26,1426.1,card,BNK254141
RCP-2023-01042,SI-2023-00596,RECEIPT,2023-03-20,GBP,25156.2,25156.2,CHEQUE,BNK200851
RCP-2023-01043,SI-2023-00599,RECEIPT,2023-03-24,EUR,8525.29,7537.12,CHEQUE,BNK130977
RCP-2023-01044,SI-2023-00600,RECEIPT,2023-03-20,USD,27747.04,21024.9,CHEQUE,BNK211884
RCP-2023-01045,SI-2023-00603,RECEIPT,2023-03-10,GBP,3734.06,3734.06,CARD,BNK369319
RCP-2023-01046,SI-2023-00606,RECEIPT,2023-03-13,GBP,11122.73,11122.73,BACS,BNK849520
RCP-2023-01047,SI-2023-00608,RECEIPT,2023-02-24,GBP,7464.47,7464.47,CARD,BNK823965
RCP-2023-01048,SI-2023-00611,RECEIPT,2023-03-16,EUR,5280.25,4622.7,BACS,BNK171243
RCP-2023-01049,SI-2023-00613,RECEIPT,2023-03-17,GBP,29167.96,29167.96,CHEQUE,BNK923209
RCP-2023-01050,SI-2023-00615,RECEIPT,2023-03-24,EUR,8216.02,7263.69,CHEQUE,BNK804984
RCP-2023-01051,SI-2023-00616,RECEIPT,2023-03-24,EUR,4528.82,4003.88,CHEQUE,BNK687697
RCP-2023-01052,SI-2023-00617,RECEIPT,2023-03-10,EUR,9255.0,8110.59,CARD,BNK833956
RCP-2023-01053,SI-2023-00626,RECEIPT,2023-03-23,GBP,12441.46,12441.46,CARD,BNK594569
RCP-2023-01054,SI-2023-00628,RECEIPT,2023-02-09,EUR,4019.9,3426.02,BACS,BNK962765
RCP-2023-01055,SI-2023-00630,RECEIPT,2023-03-09,EUR,4481.5,3902.85,CHEQUE,BNK203811
RCP-2023-01056,SI-2023-00631,RECEIPT,2023-02-16,EUR,12276.25,10615.65,BACS,BNK367583
RCP-2023-01057,SI-2023-00636,RECEIPT,2023-02-24,GBP,12390.83,12390.83,BACS,BNK682986
RCP-2023-01058,SI-2023-00638,RECEIPT,2023-03-17,GBP,29123.4,29123.4,BACS,BNK828907
RCP-2023-01059,SI-2023-00641,RECEIPT,2023-03-27,USD,6486.46,4873.78,BACS,BNK640900
RCP-2023-01060,SI-2023-00642,RECEIPT,2023-03-28,GBP,28495.69,28495.69,BACS,BNK276457
RCP-2023-01061,SI-2023-00647,RECEIPT,2023-03-24,EUR,37812.15,33429.31,CHEQUE,BNK777148
RCP-2023-01062,SI-2023-00648,RECEIPT,2023-03-14,GBP,29299.52,29299.52,BACS,BNK430188
RCP-2023-01063,SI-2023-00649,RECEIPT,2023-03-31,GBP,5445.04,5445.04,BACS,BNK921158
RCP-2023-01064,SI-2023-00654,RECEIPT,2023-03-31,GBP,2724.58,2724.58,card,BNK647379
RCP-2023-01065,SI-2023-00655,RECEIPT,2023-03-09,USD,11906.62,8907.69,BACS,BNK364774
RCP-2023-01066,SI-2023-00657,RECEIPT,2023-03-17,GBP,17360.77,17360.77,BACS,BNK838679
RCP-2023-01067,SI-2023-00659,RECEIPT,2023-03-13,EUR,8978.84,7902.88,BACS,BNK973070
RCP-2023-01068,SI-2023-00660,RECEIPT,2023-03-30,GBP,11443.0,11443.0,BACS,BNK907921
RCP-2023-01069,SI-2023-00661,RECEIPT,2023-03-27,GBP,7732.6,7732.6,BACS,BNK419744
RCP-2023-01070,SI-2023-00663,RECEIPT,2023-03-10,GBP,7335.31,7335.31,CARD,BNK576257
RCP-2023-01071,SI-2023-00664,RECEIPT,2023-03-09,GBP,8205.42,8205.42,BACS,BNK836789
RCP-2023-01072,SI-2023-00666,RECEIPT,2023-03-07,GBP,9056.05,9056.05,CARD,BNK447898
RCP-2023-01073,SI-2023-00667,RECEIPT,2023-03-17,GBP,13692.01,13692.01,BACS,BNK729466
RCP-2023-01074,SI-2023-00675,RECEIPT,2023-03-30,GBP,5327.47,5327.47,BACS,BNK660635
RCP-2023-01075,SI-2023-00676,RECEIPT,2023-03-03,GBP,12154.45,12154.45,CARD,BNK877160
RCP-2023-01076,SI-2023-00680,RECEIPT,2023-03-17,GBP,7595.48,7595.48,CHEQUE,BNK181512
RCP-2023-01077,SI-2023-00681,RECEIPT,2023-03-27,USD,14258.42,10713.46,BACS,BNK623459
RCP-2023-01078,SI-2023-00726,RECEIPT,2023-03-28,GBP,3333.26,3333.26,CARD,BNK472045
RCP-2023-01079,SI-2023-00729,RECEIPT,2023-03-17,EUR,10796.05,9491.58,BACS,BNK453628
PAY-2023-01080,PI-2022-00396,PAYMENT,2023-03-02,GBP,1698.89,1698.89,BACS,BNK501213
PAY-2023-01081,PI-2022-00399,PAYMENT,2023-03-17,EUR,1484.08,1304.76,BACS,BNK614935
PAY-2023-01082,PI-2022-00405,PAYMENT,2023-02-21,GBP,21143.06,21143.06,BACS,BNK915424
PAY-2023-01083,PI-2023-00418,PAYMENT,2023-02-23,GBP,1313.86,1313.86,DD,BNK689706
PAY-2023-01084,PI-2023-00422,PAYMENT,2023-03-24,GBP,144000.0,144000.0,BACS,BNK675155
PAY-2023-01085,PI-2023-00432,PAYMENT,2023-03-03,GBP,722.53,722.53,BACS,BNK302450
PAY-2023-01086,PI-2023-00435,PAYMENT,2023-03-10,GBP,1603.79,1603.79,DD,BNK915743
PAY-2023-01087,PI-2023-00436,PAYMENT,2023-03-03,EUR,1753.92,1530.99,bacs,BNK324167
PAY-2023-01088,PI-2023-00439,PAYMENT,2023-03-17,GBP,7207.9,7207.9,CHEQUE,BNK375978
PAY-2023-01089,PI-2023-00440,PAYMENT,2023-02-24,USD,3248.54,2407.63,BACS,BNK768234
PAY-2023-01090,PI-2023-00444,PAYMENT,2023-03-15,GBP,26563.28,26563.28,BACS,BNK752039
PAY-2023-01091,PI-2023-00449,PAYMENT,2023-03-20,GBP,3297.94,3297.94,BACS,BNK185918
PAY-2023-01092,PI-2023-00451,PAYMENT,2023-03-27,USD,1730.46,1300.23,DD,BNK135019
PAY-2023-01093,PI-2023-00452,PAYMENT,2023-03-08,GBP,20862.66,20862.66,BACS,BNK533325
PAY-2023-01094,PI-2023-00453,PAYMENT,2023-03-06,EUR,20877.52,18143.13,DD,BNK817663
PAY-2023-01095,PI-2023-00456,PAYMENT,2023-03-17,GBP,15882.55,15882.55,CHEQUE,BNK886632
PAY-2023-01096,PI-2023-00459,PAYMENT,2023-03-17,EUR,3748.09,3295.22,CHEQUE,BNK795711
PAY-2023-01097,PI-2023-00460,PAYMENT,2023-03-08,GBP,391.06,391.06,BACS,BNK906307
PAY-2023-01098,PI-2023-00461,PAYMENT,2023-03-17,GBP,15175.39,15175.39,CHEQUE,BNK805868
PAY-2023-01099,PI-2023-00462,PAYMENT,2023-03-10,GBP,6961.1,6961.1,CHEQUE,BNK790874
PAY-2023-01100,PI-2023-00464,PAYMENT,2023-03-10,EUR,2433.47,2132.56,BACS,BNK513441
PAY-2023-01101,PI-2023-00465,PAYMENT,2023-03-24,GBP,2988.85,2988.85,CHEQUE,BNK397630
PAY-2023-01102,PI-2023-00467,PAYMENT,2023-03-09,EUR,1085.37,945.23,BACS,BNK693004
PAY-2023-01103,PI-2023-00470,PAYMENT,2023-03-01,EUR,795.74,693.99,BACS,BNK982113
PAY-2023-01104,PI-2023-00471,PAYMENT,2023-03-29,GBP,25941.6,25941.6,CHEQUE,BNK880719
PAY-2023-01105,PI-2023-00472,PAYMENT,2023-03-24,GBP,2301.28,2301.28,BACS,BNK176511
PAY-2023-01106,PI-2023-00473,PAYMENT,2023-03-03,GBP,2155.67,2155.67,BACS,BNK956013
PAY-2023-01107,PI-2023-00474,PAYMENT,2023-03-03,EUR,253.8,221.54,DD,BNK128691
PAY-2023-01108,PI-2023-00475,PAYMENT,2023-03-15,EUR,13059.12,11404.57,DD,BNK806029
PAY-2023-01109,PI-2023-00478,PAYMENT,2023-03-10,GBP,1905.2,1905.2,CHEQUE,BNK846742
PAY-2023-01110,PI-2023-00479,PAYMENT,2023-03-24,GBP,22186.69,22186.69,bacs,BNK291863
PAY-2023-01111,PI-2023-00480,PAYMENT,2023-03-24,GBP,906.5,906.5,CHEQUE,BNK881407
PAY-2023-01112,PI-2023-00495,PAYMENT,2023-03-21,EUR,3114.54,2749.71,DD,BNK768278
PAY-2023-01113,PI-2023-00500,PAYMENT,2023-03-31,EUR,1659.32,1476.06,DD,BNK861786
PAY-2023-01114,PI-2023-00502,PAYMENT,2023-03-24,GBP,10428.41,10428.41,DD,BNK618810
PAY-2023-01115,PI-2023-00516,PAYMENT,2023-03-23,EUR,838.23,741.26,BACS,BNK310767
PAY-2023-01116,PI-2023-00519,PAYMENT,2023-03-31,GBP,990.11,990.11,BACS,BNK358190
RCP-2023-01117,SI-2022-00517,RECEIPT,2023-02-16,GBP,28947.61,28947.61,CARD,BNK390149
RCP-2023-01118,SI-2022-00556,RECEIPT,2023-04-25,EUR,2609.94,2357.89,BACS,BNK224853
RCP-2023-01119,SI-2022-00565,RECEIPT,2023-03-31,GBP,7308.61,7308.61,BACS,BNK330977
RCP-2023-01120,SI-2022-00588,RECEIPT,2023-03-07,GBP,17781.82,17781.82,CHEQUE,BNK123765
RCP-2023-01121,SI-2023-00593,RECEIPT,2023-04-28,EUR,19941.45,18050.62,CARD,BNK469313
RCP-2023-01122,SI-2023-00597,RECEIPT,2023-03-29,GBP,16081.48,16081.48,BACS,BNK296538
RCP-2023-01123,SI-2023-00598,RECEIPT,2023-04-26,GBP,2079.77,2079.77,BACS,BNK504482
RCP-2023-01124,SI-2023-00602,RECEIPT,2023-03-24,EUR,21649.3,19139.91,BACS,BNK249922
RCP-2023-01125,SI-2023-00605,RECEIPT,2023-03-17,EUR,8420.1,7402.72,BACS,BNK129701
RCP-2023-01126,SI-2023-00612,RECEIPT,2023-04-07,EUR,1980.93,1779.7,CHEQUE,BNK900323
RCP-2023-01127,SI-2023-00614,RECEIPT,2023-03-30,EUR,7873.75,7036.29,BACS,BNK124591
RCP-2023-01128,SI-2023-00629,RECEIPT,2023-04-25,EUR,5312.12,4799.1,BACS,BNK985698
RCP-2023-01129,SI-2023-00632,RECEIPT,2023-04-10,EUR,5967.57,5365.24,BACS,BNK657371
RCP-2023-01130,SI-2023-00633,RECEIPT,2023-03-16,EUR,15776.06,13811.47,BACS,BNK370059
RCP-2023-01131,SI-2023-00634,RECEIPT,2023-04-17,EUR,14555.74,13036.24,BACS,BNK398759
RCP-2023-01132,SI-2023-00640,RECEIPT,2023-03-03,GBP,50876.27,50876.27,CARD,BNK667072
RCP-2023-01133,SI-2023-00644,RECEIPT,2023-04-13,EUR,24317.01,21936.57,bacs,BNK821686
RCP-2023-01134,SI-2023-00645,RECEIPT,2023-03-20,GBP,11870.02,11870.02,CARD,BNK530828
RCP-2023-01135,SI-2023-00652,RECEIPT,2023-04-04,GBP,3115.87,3115.87,BACS,BNK959065
RCP-2023-01136,SI-2023-00653,RECEIPT,2023-03-20,GBP,15447.67,15447.67,CHEQUE,BNK706157
RCP-2023-01137,SI-2023-00656,RECEIPT,2023-04-03,USD,1838.34,1381.94,CARD,BNK732825
RCP-2023-01138,SI-2023-00658,RECEIPT,2023-04-27,GBP,23099.78,23099.78,BACS,BNK861585
RCP-2023-01139,SI-2023-00665,RECEIPT,2023-03-30,GBP,41827.12,41827.12,CHEQUE,BNK569006
RCP-2023-01140,SI-2023-00668,RECEIPT,2023-04-28,GBP,12400.31,12400.31,BACS,BNK233128
RCP-2023-01141,SI-2023-00669,RECEIPT,2023-03-15,GBP,8114.1,8114.1,CHEQUE,BNK271190
RCP-2023-01142,SI-2023-00670,RECEIPT,2023-04-26,EUR,6065.0,5466.43,BACS,BNK346852
RCP-2023-01143,SI-2023-00672,RECEIPT,2023-03-03,GBP,15660.6,15660.6,BACS,BNK514758
RCP-2023-01144,SI-2023-00673,RECEIPT,2023-03-14,USD,1821.93,1369.13,BACS,BNK587647
RCP-2023-01145,SI-2023-00678,RECEIPT,2023-03-14,GBP,12847.01,12847.01,CARD,BNK467245
RCP-2023-01146,SI-2023-00682,RECEIPT,2023-04-21,GBP,19855.55,19855.55,BACS,BNK921250
RCP-2023-01147,SI-2023-00685,RECEIPT,2023-03-20,EUR,7173.36,6339.44,CARD,BNK125157
RCP-2023-01148,SI-2023-00686,RECEIPT,2023-03-17,GBP,3650.93,3650.93,BACS,BNK984539
RCP-2023-01149,SI-2023-00689,RECEIPT,2023-04-17,GBP,7063.87,7063.87,CARD,BNK795152
RCP-2023-01150,SI-2023-00700,RECEIPT,2023-04-21,GBP,12744.4,12744.4,CHEQUE,BNK381082
RCP-2023-01151,SI-2023-00701,RECEIPT,2023-04-04,GBP,17018.87,17018.87,CHEQUE,BNK509242
RCP-2023-01152,SI-2023-00703,RECEIPT,2023-04-26,EUR,14675.65,13227.27,CARD,BNK312314
RCP-2023-01153,SI-2023-00707,RECEIPT,2023-04-06,GBP,14361.62,14361.62,BACS,BNK630053
RCP-2023-01154,SI-2023-00710,RECEIPT,2023-04-12,GBP,15370.79,15370.79,BACS,BNK794128
RCP-2023-01155,SI-2023-00713,RECEIPT,2023-03-31,GBP,2662.16,2662.16,BACS,BNK324773
RCP-2023-01156,SI-2023-00714,RECEIPT,2023-04-20,GBP,16532.32,16532.32,bacs,BNK339345
RCP-2023-01157,SI-2023-00719,RECEIPT,2023-04-11,EUR,4433.69,3988.8,CARD,BNK130502
RCP-2023-01158,SI-2023-00720,RECEIPT,2023-04-07,EUR,19422.96,17449.9,BACS,BNK231260
RCP-2023-01159,SI-2023-00721,RECEIPT,2023-04-21,GBP,17776.28,17776.28,BACS,BNK967504
RCP-2023-01160,SI-2023-00730,RECEIPT,2023-04-21,GBP,16270.5,16270.5,BACS,BNK146636
RCP-2023-01161,SI-2023-00731,RECEIPT,2023-03-30,EUR,21061.4,18821.29,BACS,BNK620590
RCP-2023-01162,SI-2023-00732,RECEIPT,2023-04-11,GBP,31118.81,31118.81,CARD,BNK481167
RCP-2023-01163,SI-2023-00733,RECEIPT,2023-03-24,GBP,7521.36,7521.36,BACS,BNK251016
RCP-2023-01164,SI-2023-00734,RECEIPT,2023-04-27,EUR,30102.67,27208.21,CHEQUE,BNK460670
RCP-2023-01165,SI-2023-00736,RECEIPT,2023-04-10,GBP,5269.52,5269.52,BACS,BNK460055
RCP-2023-01166,SI-2023-00737,RECEIPT,2023-04-14,GBP,7495.42,7495.42,BACS,BNK910897
RCP-2023-01167,SI-2023-00739,RECEIPT,2023-04-19,GBP,4245.46,4245.46,BACS,BNK657819
RCP-2023-01168,SI-2023-00740,RECEIPT,2023-04-07,GBP,4394.72,4394.72,CARD,BNK888795
RCP-2023-01169,SI-2023-00741,RECEIPT,2023-04-28,GBP,11109.58,11109.58,BACS,BNK810892
RCP-2023-01170,SI-2023-00742,RECEIPT,2023-04-26,EUR,24369.63,21964.52,CARD,BNK963989
RCP-2023-01171,SI-2023-00743,RECEIPT,2023-04-28,GBP,13920.17,13920.17,BACS,BNK862117
RCP-2023-01172,SI-2023-00769,RECEIPT,2023-04-28,GBP,2951.6,2951.6,CARD,BNK351937
PAY-2023-01173,PI-2023-00447,PAYMENT,2023-04-11,GBP,13364.59,13364.59,DD,BNK295461
PAY-2023-01174,PI-2023-00448,PAYMENT,2023-04-28,GBP,4939.13,4939.13,BACS,BNK419696
PAY-2023-01175,PI-2023-00450,PAYMENT,2023-04-14,GBP,2970.66,2970.66,BACS,BNK266211
PAY-2023-01176,PI-2023-00454,PAYMENT,2023-04-24,EUR,1001.25,906.8,BACS,BNK245247
PAY-2023-01177,PI-2023-00457,PAYMENT,2023-04-21,EUR,1685.07,1524.55,BACS,BNK406092
PAY-2023-01178,PI-2023-00458,PAYMENT,2023-04-03,EUR,1214.11,1085.19,BACS,BNK112417
PAY-2023-01179,PI-2023-00463,PAYMENT,2023-04-20,EUR,3485.42,3128.0,dd,BNK251071
PAY-2023-01180,PI-2023-00466,PAYMENT,2023-04-03,GBP,7413.47,7413.47,BACS,BNK469139
PAY-2023-01181,PI-2023-00469,PAYMENT,2023-03-31,EUR,5424.97,4825.81,DD,BNK127074
PAY-2023-01182,PI-2023-00476,PAYMENT,2023-03-30,GBP,807.12,807.12,DD,BNK120344
PAY-2023-01183,PI-2023-00481,PAYMENT,2023-04-12,USD,997.63,751.98,BACS,BNK687758
PAY-2023-01184,PI-2023-00483,PAYMENT,2023-03-31,GBP,1368.34,1368.34,BACS,BNK991618
PAY-2023-01185,PI-2023-00485,PAYMENT,2023-04-19,GBP,1239.9,1239.9,BACS,BNK388454
PAY-2023-01186,PI-2023-00486,PAYMENT,2023-04-07,EUR,891.37,800.82,BACS,BNK631399
PAY-2023-01187,PI-2023-00487,PAYMENT,2023-04-21,GBP,715.49,715.49,BACS,BNK851866
PAY-2023-01188,PI-2023-00488,PAYMENT,2023-04-26,USD,6009.01,4570.1,DD,BNK335178
PAY-2023-01189,PI-2023-00489,PAYMENT,2023-04-13,USD,66316.54,49831.64,BACS,BNK495912
PAY-2023-01190,PI-2023-00490,PAYMENT,2023-04-14,GBP,5749.81,5749.81,CHEQUE,BNK875938
